App Name,Category,Rating,Free,Price,Installs,Size,Content Rating,Ad Supported,In App Purchases
BUALUANG FUND,Finance,4.0,True,0.0,"50,000+",11M,Everyone,False,False
Sirius Open,Sports,0.0,True,0.0,100+,39M,Everyone,False,False
Thank you stickers for Whatsapp,Communication,3.5,True,0.0,"5,000+",11M,Teen,True,False
AnconaToday,News & Magazines,4.4,True,0.0,"10,000+",22M,Teen,False,False
Kinorama Sønderborg,Entertainment,3.7,True,0.0,"1,000+",22M,Everyone,False,False
Zoic: Salvando Planetas,Casual,4.6,True,0.0,500+,65M,Everyone,True,True
옥철이_싱그러운여름 카톡테마,Entertainment,0.0,False,1.49,100+,1.4M,Everyone,False,False
Numeros Aleatorios,Role Playing,3.9,True,0.0,"5,000+",2.0M,Everyone,False,False
Restauracion TV,Lifestyle,0.0,True,0.0,10+,7.0M,Everyone,False,False
Bossier City LA Mobile App,Lifestyle,0.0,True,0.0,100+,70M,Everyone,False,False
Noch Mal! score,Board,3.8,True,0.0,"5,000+",1.2M,Everyone,False,False
Inspire Academy Edu.,Education,0.0,True,0.0,50+,37M,Everyone,False,False
Baby Name Generator (Mom + Dad =Baby ) Suggestions,Lifestyle,2.9,True,0.0,"50,000+",8.5M,Everyone,True,False
Baden-Württemberg Radiosenders - Deutschland,Music & Audio,0.0,True,0.0,10+,7.4M,Everyone,True,False
Music Perfect Pitch and Sight Read Trainer,Education,0.0,True,0.0,10+,6.1M,Everyone,True,False
Cilltec Inspection,Productivity,0.0,True,0.0,10+,3.5M,Everyone,False,False
Budget Wise,Finance,2.4,True,0.0,500+,1.7M,Everyone,False,False
Repn Mobile,Tools,5.0,True,0.0,50+,1.8M,Everyone,False,False
VEDA,News & Magazines,0.0,True,0.0,50+,2.9M,Everyone,False,False
Fart Soundboard,Entertainment,0.0,True,0.0,100+,4.6M,Everyone 10+,True,False
Danish Language GOWeatherEX,Weather,3.3,True,0.0,"10,000+",258k,Everyone,False,False
Excel Formulas & Shortcut keys - Complete,Education,3.8,True,0.0,"1,000+",28M,Everyone,True,False
DAC Stack,Music,0.0,False,0.99,1+,29M,Everyone,False,False
Top 10 Germ Spots,Education,0.0,True,0.0,5+,13M,Everyone,True,False
Radio Demente.cl,Music & Audio,4.9,True,0.0,100+,652k,Everyone,False,False
Free New Escape Game 87 Stylish Fox Escape,Puzzle,4.0,True,0.0,"1,000+",Varies with device,Everyone,True,False
Hello World,Tools,0.0,True,0.0,10+,2.5M,Everyone,False,False
Fast File Transfer,Communication,3.7,True,0.0,"1,000,000+",3.3M,Everyone,True,True
DrawDict,Educational,3.8,True,0.0,"1,000+",12M,Everyone,True,False
كيف تراسل فتاة تعجبك,Lifestyle,4.0,True,0.0,"100,000+",17M,Everyone,True,False
Steve - Visual Stimulation App,Educational,0.0,True,0.0,100+,19M,Everyone,False,False
朝日新聞デジタル,News & Magazines,3.6,True,0.0,"1,000,000+",Varies with device,Everyone,True,False
Garden Decoration- Design It,Arcade,0.0,True,0.0,100+,22M,Everyone,True,False
情侣头像,Photography,1.9,True,0.0,"10,000+",4.1M,Teen,True,False
Hidden Camera Finder 2021 :Hidden Cam Detector,Tools,4.6,True,0.0,"5,000+",4.0M,Everyone,True,False
Mann Ki Ganit,Education,4.6,True,0.0,"1,000+",33M,Everyone,False,False
"Knife, Bottle, Dart games",Action,0.0,True,0.0,5+,9.3M,Everyone,True,False
Digital Scanner Planner,Productivity,0.0,True,0.0,10+,12M,Everyone,True,False
Blendy Wallpapers,Personalization,4.5,False,1.49,100+,3.1M,Everyone,False,False
Fashionista Plus,Personalization,3.8,True,0.0,"100,000+",3.2M,Everyone,False,False
Autóőrszem - Rendszám alapú üzenetküldő alkalmazás,Auto & Vehicles,4.2,True,0.0,"10,000+",4.8M,Everyone,True,False
USI NOTICIAS,Communication,4.8,True,0.0,100+,6.0M,Everyone,True,False
Red Dog Poker,Casino,3.8,True,0.0,"1,000+",21M,Teen,True,False
Veloce Indoor Speedway,Sports,3.4,True,0.0,"1,000+",5.1M,Everyone,False,False
Radio Maroc,Music & Audio,0.0,True,0.0,500+,5.0M,Everyone,True,False
Fheguchu janamanusar bhavisya,Lifestyle,0.0,True,0.0,50+,2.8M,Everyone,True,False
Greek Almanac,Social,4.6,True,0.0,"10,000+",2.8M,Everyone,False,False
Rust Wipe Schedule - Official Servers Global Wipe,Tools,5.0,True,0.0,50+,7.8M,Everyone,True,False
BOP - Bitcoin On Paper,Tools,0.0,True,0.0,10+,25M,Everyone,False,False
The Reader - Twitter Thread Reader,Tools,2.1,True,0.0,"10,000+",12M,Everyone,True,False
Essential Beauty Clinic,Lifestyle,0.0,True,0.0,50+,35M,Everyone,False,False
肉家 くざん,Food & Drink,0.0,True,0.0,100+,18M,Everyone,False,False
Fishing. River monsters,Sports,3.5,True,0.0,"10,000+",73M,Everyone,True,False
Steam Thermodynamic,Education,0.0,True,0.0,100+,3.7M,Everyone,False,False
disrupt,Education,0.0,True,0.0,10+,69M,Everyone,True,False
Cool Poster Maker –Poster maker art,Business,0.0,True,0.0,100+,15M,Teen,True,False
DigiDeriv,Finance,0.0,True,0.0,500+,9.3M,Everyone,False,False
BlinkerPRO,Auto & Vehicles,0.0,True,0.0,10+,3.4M,Everyone,False,False
Макарон,Shopping,0.0,True,0.0,5+,3.4M,Mature 17+,False,False
Geetabitan Lite,Education,4.5,True,0.0,"1,000+",Varies with device,Everyone,False,False
Radiomega 101.3 FM San Cristobal,Music & Audio,0.0,True,0.0,50+,9.3M,Everyone,False,False
FNRC ESS,Tools,0.0,True,0.0,100+,8.3M,Everyone,False,False
Frisian draughts,Board,4.0,True,0.0,"1,000+",4.6M,Everyone,False,False
English Bulldog Wallpapers and backgrounds dog 🐾,Personalization,0.0,True,0.0,500+,11M,Mature 17+,True,False
EMB Mobile,Finance,4.1,True,0.0,"1,000+",40M,Everyone,False,False
"SRIFlix Android TV– Live TV, Movies, TV Shows",Entertainment,0.0,True,0.0,"1,000+",16M,Everyone,False,False
Comuniqueiro,Education,4.0,True,0.0,10+,3.8M,Everyone,False,False
BAMM Network,Entertainment,0.0,True,0.0,50+,14M,Everyone,False,False
A Broken Heart,Arcade,5.0,True,0.0,100+,27M,Everyone,True,True
Nutcracker | Christmas puzzle |  brain training,Puzzle,0.0,True,0.0,100+,46M,Everyone,True,True
"USA SD, MI",Education,0.0,True,0.0,100+,8.1M,Everyone,False,False
Sound Frequencies,Tools,3.6,True,0.0,"10,000+",1.5M,Everyone,True,True
DownTorrent - Search Engine Torrent and Downloader,Tools,0.0,True,0.0,10+,3.8M,Everyone,True,False
Guernsey Offline Map,Maps & Navigation,0.0,True,0.0,50+,28M,Everyone,True,False
Русские фильмы и сериалы,Entertainment,4.5,True,0.0,"10,000+",55M,Everyone,True,True
Translate Afrikaans Into English,Education,0.0,True,0.0,10+,3.1M,Everyone,True,False
One Taxi м.Ужгород,Auto & Vehicles,3.4,True,0.0,"1,000+",11M,Everyone,False,False
English Typing Practice,Word,3.7,True,0.0,"50,000+",1.7M,Everyone,True,False
Запись к врачу в СПб,Medical,2.2,True,0.0,"10,000+",5.8M,Everyone,False,False
Ebago,Finance,4.4,True,0.0,100+,13M,Everyone,False,False
Word Search - Free Fun Find & Link Brian Game 2020,Word,4.7,True,0.0,"1,000+",14M,Everyone,True,False
عافية Afia,Medical,5.0,True,0.0,100+,3.8M,Everyone,False,False
Vip Net Telecom - Provedor de Internet,Communication,0.0,True,0.0,"1,000+",10.0M,Everyone,False,False
Polara PedApp,Travel & Local,0.0,True,0.0,50+,9.7M,Everyone,False,False
18CT62 Sumas & restas para niños.,Education,4.7,True,0.0,10+,2.8M,Everyone,False,False
Halloween Day Party,Casual,3.7,True,0.0,"10,000+",22M,Teen,True,False
GeoWork Tracking,Auto & Vehicles,0.0,True,0.0,10+,5.5M,Everyone,False,False
"Python Programming, Offline Python Tutorial 2021",Education,0.0,True,0.0,50+,10M,Everyone,True,False
Diamond Wallpapers HD,Personalization,4.8,True,0.0,"1,000+",9.2M,Teen,True,False
Maher Zain Offline,Music & Audio,0.0,True,0.0,100+,33M,Everyone,True,False
Navodaya Convent Avathi,Education,0.0,True,0.0,10+,10M,Everyone,False,False
Mitteilungsblatt der Gemeinde Memmelsdorf,News & Magazines,4.2,True,0.0,100+,52M,Everyone,False,False
ADF Activities,Finance,0.0,True,0.0,"1,000+",16M,Everyone,False,False
Spain - a history review,Books & Reference,0.0,True,0.0,50+,2.6M,Everyone,True,False
NEW 대륙라이브 - 무료인터넷개인방송 비제이 라이브방송 고화질방송 - 대륙라이브,Entertainment,4.4,True,0.0,"10,000+",60M,Mature 17+,True,False
Русско-арабский переводчик,Education,2.5,True,0.0,"1,000+",2.2M,Everyone,True,False
The Face Painting Shop,Shopping,0.0,True,0.0,100+,14M,Everyone,True,False
Air Hostess Photo Suit Editor,Photography,3.4,True,0.0,"1,000+",13M,Everyone,True,False
비나이스 - benice,Shopping,0.0,True,0.0,10+,3.8M,Everyone,False,False
MedGyaan,Education,0.0,True,0.0,5+,37M,Everyone,False,False
Lock-in Tuner,Music & Audio,0.0,False,2.49,1+,1.7M,Everyone,False,False
تهنئة عيد ميلاد 2020,Communication,4.4,True,0.0,"50,000+",7.5M,Everyone,True,False
Predict your future,Social,2.0,True,0.0,"1,000+",7.0M,Everyone,True,False
Skeleton Blade Adventure,Arcade,0.0,True,0.0,10+,14M,Everyone,True,False
Oʻzbekiston tarixi - History of Uzbekistan,Books & Reference,4.2,True,0.0,"10,000+",4.0M,Everyone,True,True
SeeMi – Online Video Chat & Party Rooms,Social,4.2,True,0.0,"50,000+",101M,Mature 17+,False,True
Sultan & Gems - Jewel Matching Adventure,Arcade,0.0,True,0.0,500+,67M,Everyone,True,True
Free Slime Shop - Official,Shopping,3.3,True,0.0,"100,000+",6.0M,Everyone,True,False
Watch Out Velocybox,Casual,4.6,True,0.0,"1,000+",46M,Everyone,True,False
Rock Spring - Kearneysville,Lifestyle,0.0,True,0.0,50+,12M,Everyone,False,False
Prayers verses Koran to heal,Health & Fitness,4.5,True,0.0,"100,000+",18M,Everyone,True,False
InterStep Studio,Photography,2.4,True,0.0,"5,000+",50M,Everyone,False,False
Smart VPN Browser : VPN Pro Hotspot Shield,Tools,4.8,True,0.0,"100,000+",12M,Everyone,True,True
Pizzaria - Pronto Delivery,Food & Drink,0.0,True,0.0,500+,18M,Everyone,False,False
Pam Panda,Action,4.8,True,0.0,100+,17M,Everyone,False,False
『お祭りの百科事典』全国のお祭りの地図や期間、写真や動画、説明などお祭り情報を集約！,Events,0.0,True,0.0,100+,3.2M,Everyone,True,False
RÁDIO GRUPO REVELAÇÃO,Music & Audio,0.0,True,0.0,"5,000+",12M,Everyone,True,False
ccity,Comics,3.4,True,0.0,"50,000+",11M,Everyone,True,True
Ria Ricis Official App,Entertainment,4.4,True,0.0,"50,000+",23M,Everyone,True,True
Computer Art Club,Role Playing,3.8,True,0.0,100+,Varies with device,Everyone,False,False
Veredas FM - Parauna-GO,Music & Audio,0.0,True,0.0,"1,000+",9.2M,Everyone,True,False
서울공실,House & Home,0.0,True,0.0,50+,7.2M,Everyone,False,False
Purdance Go Mobile App,Health & Fitness,0.0,True,0.0,100+,7.0M,Everyone,False,False
Basket Wall,Arcade,4.2,True,0.0,"100,000+",61M,Teen,True,True
SMART Medicinal Plants -  Commiphora wightii,Communication,0.0,True,0.0,1+,15M,Everyone,True,False
Helsinki Travel Guide in English with map,Travel & Local,4.4,True,0.0,"1,000+",40M,Everyone,False,False
Bleda Tüfenkcioğlu - Psikoloji Merkezi,Business,0.0,True,0.0,1+,1.2M,Everyone,False,False
Ripper Wild Life Simulator,Role Playing,3.7,True,0.0,"100,000+",53M,Everyone 10+,True,False
NOBLE Libraries,Productivity,0.0,True,0.0,500+,4.8M,Everyone,False,False
ACME,Finance,0.0,True,0.0,50+,2.6M,Teen,False,False
VotaYapp,Social,4.7,True,0.0,100+,3.7M,Teen,True,False
Wear Sensors,Tools,4.6,True,0.0,500+,83k,Everyone,False,False
Class 6 NCERT Science Solution,Books & Reference,4.4,True,0.0,"100,000+",11M,Everyone,True,False
My car Xperia theme,Personalization,0.0,False,0.99,10+,6.5M,Everyone,False,False
Mandarin Chinese - French Dictionary,Education,0.0,True,0.0,5+,28M,Everyone,True,False
kmerdelices,Food & Drink,0.0,True,0.0,50+,12M,Everyone,False,False
Live Active - Our People,Health & Fitness,0.0,True,0.0,100+,27M,Everyone,False,False
Koshys Hospital,Medical,0.0,True,0.0,100+,11M,Everyone,False,False
Laser Cut,Arcade,3.9,True,0.0,"1,000+",30M,Everyone,True,False
Puzzling Poetry Treasure Chest,Educational,4.4,True,0.0,500+,42M,Everyone,False,False
WeTrustLocal,Business,0.0,True,0.0,10+,33M,Everyone,False,False
Mandi Rates,Productivity,4.0,True,0.0,"100,000+",55M,Everyone,False,False
How Much Left?,Tools,0.0,True,0.0,1+,6.3M,Everyone,False,False
55688商家卡務,Tools,4.2,True,0.0,"1,000+",6.7M,Everyone,False,False
Economies,Finance,0.0,True,0.0,100+,67k,Everyone,False,False
三国志·趙雲英雄伝~本格三国志RPGゲーム,Role Playing,4.2,True,0.0,"50,000+",90M,Everyone 10+,False,False
Simple Name Numerology,Lifestyle,3.8,True,0.0,"5,000+",2.4M,Everyone,True,False
Fasten,Travel & Local,0.0,True,0.0,100+,57M,Everyone,False,False
Автодель,Auto & Vehicles,0.0,True,0.0,100+,30M,Everyone,False,False
DualSim Reminder,Productivity,3.5,True,0.0,"10,000+",1.5M,Everyone,False,False
TRUSTfun,Entertainment,0.0,True,0.0,100+,22M,Everyone,False,False
Jordan Radios,Music & Audio,3.6,True,0.0,"10,000+",4.7M,Everyone,True,False
蠢蠢纸片大冒险-非AR版,Adventure,4.2,True,0.0,"1,000+",30M,Teen,True,False
Feen,Maps & Navigation,4.7,True,0.0,"1,000+",5.9M,Everyone,False,False
Santé log Exercice pro,News & Magazines,0.0,True,0.0,10+,1.5M,Everyone 10+,True,False
Presto Partners,Food & Drink,0.0,True,0.0,10+,18M,Everyone,False,False
Dragon Wallpapers,Personalization,4.3,True,0.0,"10,000+",5.1M,Teen,True,False
SECTOR Radio,Music & Audio,4.6,True,0.0,"5,000+",8.3M,Teen,False,False
NGAM Express - Faites vos annonces ou vos achats,Shopping,0.0,True,0.0,50+,13M,Teen,False,False
The Capital Residence,Productivity,0.0,True,0.0,100+,11M,Everyone,False,False
Tibetan keyboard KW: Tibet Language keyboard,Productivity,3.0,True,0.0,"1,000+",8.4M,Everyone,True,False
Ruta Alfonso XI,Travel & Local,4.9,True,0.0,100+,10M,Everyone,False,False
Evade,Arcade,0.0,True,0.0,10+,12M,Everyone,True,False
40 Durood Shareef,Productivity,4.7,True,0.0,"50,000+",3.3M,Everyone,False,False
Andac Movement,Health & Fitness,0.0,True,0.0,10+,148M,Everyone,False,False
Shaman Despacho,Health & Fitness,4.2,True,0.0,500+,5.1M,Everyone,False,False
myUTT App,Education,4.3,True,0.0,"5,000+",58M,Everyone,False,False
Dongeng Anak Bersuara 📢,Entertainment,0.0,True,0.0,"50,000+",5.3M,Everyone,True,False
SecureVPN By 420 Communications -Secure VPN Proxy,Tools,3.6,True,0.0,"1,000+",10M,Everyone,True,True
פיצה דון ג׳ובאני בנימיניה,Food & Drink,0.0,True,0.0,10+,18M,Everyone,False,False
Team Mobilizer,Business,3.0,True,0.0,"1,000+",23M,Everyone,False,True
WiFi Password Viewer Pro,Tools,3.1,False,0.99,100+,3.7M,Everyone,False,False
똥본위화폐,Social,5.0,True,0.0,100+,3.2M,Teen,False,False
Elton John - Lyrics & Popular Songs,Music & Audio,4.3,True,0.0,"10,000+",45M,Everyone,True,False
Carl's Jr - North East NSW,Education,2.3,True,0.0,"10,000+",4.1M,Everyone,False,False
DSGViewer (for Hitachi's digital recorders),Tools,0.0,True,0.0,10+,2.3M,Everyone,True,False
Marbleous Leaders,Educational,5.0,True,0.0,10+,50M,Everyone,False,False
WitchNotes,Lifestyle,4.8,True,0.0,"10,000+",14M,Everyone,True,False
Piggy Warriors - farm fight,Action,4.5,True,0.0,"10,000+",82M,Everyone 10+,True,True
ShopAfrico,Shopping,0.0,True,0.0,100+,4.2M,Everyone,False,False
캠핑 2인 알까기,Board,2.7,True,0.0,"5,000+",24M,Everyone,True,False
Kelas 5 SD Mapel Pendidikan Olahraga,Education,3.3,True,0.0,"10,000+",22M,Everyone,True,False
Bacurau web rádio,Music & Audio,5.0,True,0.0,100+,6.0M,Everyone,False,False
ישראל 1 רדיו Israel 1,Music & Audio,0.0,True,0.0,10+,4.4M,Everyone,True,False
Zoo Sounds,Music & Audio,0.0,True,0.0,"1,000+",7.3M,Everyone,True,True
York South Silver Knights Basketball,Sports,0.0,True,0.0,100+,25M,Everyone,True,False
Offroad Suburban,Simulation,4.0,True,0.0,"1,000,000+",80M,Everyone,True,True
Flapping Fish,Arcade,4.6,True,0.0,10+,61M,Everyone,False,False
Coach Computer,Education,5.0,True,0.0,100+,3.6M,Everyone,True,False
ASCLS Events,Productivity,0.0,True,0.0,500+,17M,Everyone,True,False
Bilheto - POS-APP,Tools,0.0,True,0.0,100+,20M,Everyone,False,False
GestionaEduca Planificaciones,Education,0.0,True,0.0,500+,7.3M,Everyone,False,False
Grupo Estação,Entertainment,3.8,True,0.0,"1,000+",14M,Everyone,False,False
Taxes,Business,0.0,False,399.99,0+,3.4M,Teen,False,False
Günlük Aşk Falı,Entertainment,4.2,True,0.0,"100,000+",12M,Everyone,True,False
RZMob,Maps & Navigation,0.0,True,0.0,100+,7.2M,Everyone,False,False
Forage plants,Books & Reference,4.4,True,0.0,"1,000+",17M,Everyone,True,True
Color Gear Lite: create harmonious color palettes,Art & Design,4.6,True,0.0,"50,000+",25M,Everyone,True,False
Eventbrix,Education,0.0,True,0.0,10+,33M,Everyone,False,False
PDF programming books for professionals,Books & Reference,0.0,True,0.0,100+,22M,Everyone,True,False
Frases Feliz Natal,Entertainment,0.0,True,0.0,500+,4.9M,Everyone,True,False
Q8 Taxi - Book taxi in Kuwait,Maps & Navigation,2.8,True,0.0,"10,000+",7.5M,Everyone,False,False
Free Xhmster Vpn -Free for Lifetime  & Unlimited,Tools,3.9,True,0.0,"10,000+",13M,Everyone,True,False
Bridal Shower Invitation,Social,4.2,True,0.0,"5,000+",23M,Everyone,True,True
Goldsmith Calculator,Business,0.0,True,0.0,10+,11M,Everyone,False,False
מערכת שעות LIVE,Productivity,4.0,True,0.0,"10,000+",9.4M,Everyone,True,False
Affixe Mobile,Business,0.0,True,0.0,10+,6.5M,Everyone,False,False
King Fahd Hospital Dashboard,Medical,3.8,True,0.0,"1,000+",39M,Everyone,False,False
JAUNTY,Shopping,0.0,True,0.0,1+,15M,Everyone,False,False
Loud Alarm Clock,Music & Audio,4.0,True,0.0,"500,000+",15M,Everyone,True,False
Real Estates 2018,House & Home,0.0,True,0.0,10+,4.4M,Everyone,True,False
神大就活ナビ,Education,0.0,True,0.0,"1,000+",1.2M,Everyone,False,False
iKiosek.cz,News & Magazines,2.9,True,0.0,"1,000+",4.4M,Teen,False,False
PAREEs,Food & Drink,0.0,True,0.0,50+,3.6M,Everyone,False,False
Park Min Young Wallpapers Kpop HD,Personalization,4.4,True,0.0,500+,48M,Everyone,True,False
Xtreme Rally Driver HD Premium,Racing,4.0,False,1.49,"1,000+",85M,Everyone,False,False
DIMPLE.IO,Personalization,3.2,True,0.0,"10,000+",1.9M,Everyone,False,False
Baker's Game Solitaire,Card,0.0,True,0.0,100+,36M,Everyone,True,False
Find Your Goals,Health & Fitness,0.0,True,0.0,10+,3.0M,Everyone,True,True
Zenidoc,Medical,0.0,True,0.0,100+,210k,Everyone,False,False
Mini Ninja - Rope Swing,Arcade,0.0,True,0.0,100+,25M,Everyone,True,False
The Lesson Company,Health & Fitness,0.0,True,0.0,10+,5.6M,Everyone,False,False
WILD 94.9 Radio Station KYLD San Francisco Online,Music & Audio,0.0,True,0.0,50+,8.1M,Teen,True,False
Outdooractive MyBusiness,Travel & Local,4.1,True,0.0,"1,000+",Varies with device,Everyone,False,False
Epic Runner 3D,Adventure,0.0,True,0.0,10+,40M,Everyone,True,False
English Grammar for Kids - Fill in the blanks,Education,4.0,True,0.0,"50,000+",Varies with device,Everyone,True,False
EPA's H2S Calculator,Tools,0.0,True,0.0,50+,1.4M,Everyone,False,False
QPay Restro Cook,Food & Drink,0.0,True,0.0,50+,1.9M,Everyone,False,False
Skratch Loopers - Vol. 01,Music & Audio,4.0,True,0.0,"10,000+",2.0M,Everyone,False,False
eRpgTools,Entertainment,4.3,True,0.0,"5,000+",25M,Everyone,True,False
alan walker ringtones,Music & Audio,4.4,True,0.0,"50,000+",15M,Everyone,True,False
Scary Stories,Entertainment,0.0,True,0.0,50+,11M,Mature 17+,True,False
Bike Racing Cup 3D,Racing,3.8,True,0.0,"1,000+",61M,Everyone,True,False
PAJAK KENDARAAN JAKARTA,Tools,3.9,True,0.0,"100,000+",3.4M,Everyone,True,False
Copernico Mobile App,Productivity,0.0,True,0.0,100+,28M,Everyone,False,False
flexigo,Business,0.0,True,0.0,"5,000+",36M,Everyone,False,False
BCN Museus,Entertainment,3.1,True,0.0,"1,000+",3.2M,Everyone,False,False
App video downloader 2021,Tools,4.3,True,0.0,"5,000+",11M,Everyone,True,False
USI Event Center,Business,0.0,True,0.0,100+,68M,Everyone,True,False
Notes Memo | My Notes App,Events,4.4,True,0.0,"1,000+",2.7M,Everyone,True,False
UFO Shooter,Arcade,0.0,True,0.0,10+,19M,Everyone,True,False
Himpunan Fatwa (Jakim),Books & Reference,4.4,True,0.0,"10,000+",1.7M,Everyone,True,False
Super Run N Jump Adventure - Super nes game,Adventure,3.8,True,0.0,"10,000+",65M,Everyone,True,False
تلگرام فراتل | بدون فیلتر | ضد فیلتر فارسی,Communication,4.5,True,0.0,"100,000+",Varies with device,Teen,True,False
Hungrrr Israel Partner,Food & Drink,0.0,True,0.0,10+,9.5M,Everyone,False,False
Zoetic Pro - Image Alignment and Video Creation,Photography,4.8,False,1.49,100+,37M,Everyone,False,False
Unmask Blocked Calls -ICaughtU,Tools,2.7,True,0.0,"5,000+",1.6M,Everyone,False,False
